RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Default
0.6908273113372445,40,1,0.2028727500296098,3068.8760767702975,6,0,0,1,0,1
0.9999999,54,0,0.17014576123036657,2381.830710400912,1,0,0,0,0,1
1.2264392965212443,52,1,0.2063811159147104,6200.0,3,0,0,0,0,1
0.5373345832747414,33,2,0.03497857328105571,8045.637820878088,4,1,0,0,0,1
0.29823301366823673,36,1,0.13225120294189238,6000.0,12,1,0,0,0,1
0.9229344913449649,37,0,0.21667823281827495,4368.433413631679,6,0,0,0,0,1
0.6599413912085216,50,0,0.3911034516132081,19725.030456542732,10,0,1,0,1,1
0.9999999,46,0,27.56027795613982,0.0,0,1,0,0,0,1
0.729396718712025,49,1,0.610581119607244,3593.0233660940503,5,1,1,0,1,1
0.663961071293992,46,5,0.5527489469638859,5235.395078245535,12,0,1,0,0,1
0.7525802196187663,40,2,0.4834735820065488,4490.004586922574,7,0,0,0,1,1
1.0007566428686225,45,0,0.3498334359794668,4004.6248366965733,6,5,0,0,1,1
1.0350068481945494,48,2,0.5605035812817708,4762.250176834088,6,0,1,0,2,1
0.8782041055404417,45,2,0.9065676233795532,3884.7702627908693,11,0,2,3,2,1
0.825693483287172,62,1,1533.3126931677048,0.0,5,3,0,0,0,1
0.4711344165968768,37,0,0.8794032643186571,8506.913258671879,17,0,4,0,1,1
0.8967157422170472,38,5,0.8285456460570092,5200.0,8,0,2,0,0,1
1.070725895626345,43,2,1105.9132413620607,0.0,9,0,0,0,0,1
0.8622052561033746,41,0,0.2996564198269886,6557.191341324155,10,0,0,0,1,1
0.3259258254723367,47,0,1.813619535168833,12218.560288677798,24,0,12,0,1,1
0.8851429029932784,42,2,0.6704373427868271,5003.055367148936,8,0,2,0,1,1
0.2813501056929692,69,0,0.4877251711282367,8400.0,14,0,2,0,0,1
0.9999999,33,0,0.6017480078640037,3405.3530759340447,4,0,1,0,1,1
0.7351119165181242,31,0,0.09997932243693874,3060.850772072669,4,0,0,0,0,1
1.0112445891164972,44,2,3090.2606600907907,0.0,14,0,0,1,0,1
0.5258971085409737,39,2,0.5556327617197938,5207.850913637582,9,0,2,0,0,1
0.5811677068226192,43,1,0.22489663253569714,4111.102744289471,6,0,0,0,1,1
0.9556583452834333,41,1,0.233438109388899,6815.197859810662,9,1,0,1,3,1
0.43394086444791435,39,1,0.7120383493704447,3000.0,5,2,1,0,1,1
0.6993032381676832,43,0,0.20756188682522828,9180.219068773513,5,0,0,0,1,1
0.6866500787101347,52,0,0.7312143629230669,4604.453862474488,10,0,1,0,2,1
0.18058463928503188,62,0,0.13090689262313474,6016.49983895149,8,0,0,0,0,1
0.8565982660350936,50,3,0.7679636028772839,4551.248424146423,14,0,0,0,2,1
0.6821314503860374,47,1,0.9555611213022014,3587.6237229102417,3,2,1,0,1,1
0.9463922317729502,45,1,0.6700673607141499,4579.77693408871,7,5,1,0,0,1
1.1045431887908135,51,2,0.6830413058784501,3868.43546514385,9,0,2,3,2,1
0.044415713495823024,40,0,0.2639400067176261,8961.188515497197,5,0,1,0,0,1
0.9079696506425391,41,2,0.33258015187686263,5000.0,8,0,0,0,0,1
1.2390493236315692,53,1,499.66521213592085,0.0,3,0,0,0,0,1
0.3160295917287029,46,0,0.14234945331758453,23131.315949022613,12,0,1,0,2,1
0.8908045266614323,49,1,3093.675285772827,0.0,13,0,0,1,0,1
0.4934630881346461,51,1,0.19739050972541008,6009.620574966288,6,0,0,0,0,1
0.2651901132429012,28,0,0.20466461256268023,2838.2761452841237,8,4,0,0,0,1
0.1111863960047044,48,0,0.4950577743867285,6200.0,11,0,1,0,0,1
0.7669511634224326,50,0,0.6588311107763636,2362.214519354216,6,0,0,0,0,1
0.9989505455522775,38,0,690.2403919697764,0.0,3,7,0,0,0,1
0.8820105878540594,40,0,0.7587657956517476,5414.654783278057,5,0,1,0,0,1
0.9273361844045808,36,0,2012.3189005776644,0.0,7,0,2,0,0,1
0.7963333726898055,61,0,0.05833175702869142,3291.421004456778,3,1,0,0,0,1
0.6716383501710801,31,0,0.1162836436253062,4835.271690391553,3,0,0,0,0,1
0.6841513650284198,37,0,0.693817724066526,8484.21748580599,12,0,2,0,2,1
1.0238744696360447,49,1,945.9380050854952,0.0,8,1,1,1,0,1
0.2866188037814057,64,0,0.3717228118888319,7039.600898398831,14,0,2,0,1,1
0.807364910058626,56,2,1.1101948770058565,3457.2600653081595,28,0,0,0,1,1
0.9999999,72,0,180.04865174334302,0.0,0,0,0,0,0,1
0.6268083377923371,45,0,0.4709184720435542,7472.019422848911,9,0,1,0,1,1
0.9005670439284288,39,0,2961.750889677298,0.0,9,0,1,1,0,1
1.1468527305544394,43,0,0.5565802447431525,3219.8058104872052,12,0,1,0,0,1
0.6085039011462863,50,0,0.2238542433336811,26717.07749157363,8,0,2,0,1,1
0.832862041067224,41,2,0.6263884826511779,3898.0612313165234,8,0,1,2,2,1
0.9059966127003231,46,0,0.4178426830133779,4708.273271464224,5,0,0,0,1,1
0.6175106792921548,55,0,0.8037898252235927,14433.886436316405,20,0,5,0,2,1
0.9905133020440652,40,0,0.5617426282407894,4500.0,10,0,1,0,2,1
0.8519429110966312,36,0,0.2541846922535024,3190.5958808398454,4,1,0,0,1,1
0.20011810434608862,69,0,0.4456317103421268,6328.697523939719,12,0,5,0,0,1
0.7166102335668489,44,1,0.5814705023413045,3500.0,2,0,1,0,0,1
0.9401527003007708,52,2,0.291580955903535,4000.0,3,0,0,0,1,1
0.2229892171924988,54,0,0.17423943362571526,9047.79406006368,6,0,0,0,0,1
0.9999999,61,1,498.2607089592979,0.0,2,0,0,1,0,1
0.9054157442873478,29,0,1968.2375667220165,0.0,8,0,1,0,0,1
0.010385201672593857,43,0,0.16809889703748587,7906.7881909009,15,0,0,0,2,1
0.9806659483344544,44,2,0.1930693228242208,1691.1771031709416,1,4,0,1,0,1
0.03517217995320973,70,0,0.4805561205875573,8427.704277651917,18,0,2,0,0,1
1.0266849942379823,40,3,0.33686912715153555,4500.0,6,0,0,0,1,1
0.9118527676457624,29,0,0.06094578878023754,1376.8661881902735,1,0,0,0,0,1
0.9940186703724613,52,0,0.13915014872465603,3714.1123831739346,2,2,0,0,0,1
0.8251779516257434,39,0,0.4371081757105779,6029.754007007022,6,0,1,1,2,1
0.46580004403692843,51,2,0.27218672117714976,18125.27899367558,11,0,2,0,2,1
0.8863309361287444,54,1,0.48212131232644534,6200.0,5,0,1,0,1,1
0.7718858583698879,42,0,28.65053977791692,0.0,0,1,0,0,0,1
0.5984493690417572,47,2,0.0954869815142983,7239.293445271136,7,1,0,0,0,1
0.5000328499453199,38,0,0.6107467068342878,4601.294467112099,7,2,1,0,0,1
1.2083122370700894,38,0,0.6397703044141421,3223.269857637923,13,0,1,0,1,1
0.6774072733454543,41,0,0.8673924493220575,2501.8487012830415,12,0,0,0,0,1
0.628579450567638,45,1,0.4018626184843001,4000.0,6,1,1,1,0,1
0.741661570289213,31,0,0.11822626720972398,3061.6314100018353,4,0,0,0,0,1
0.9402938311264611,32,2,0.25707338311412187,4000.0,10,0,0,0,0,1
0.7512766592961768,51,0,0.23247880389483142,25529.936283059837,9,0,2,0,0,1
1.0013974017517238,66,1,0.9281381138580167,4740.301399846158,3,0,0,0,1,1
0.9999999,35,0,38.52717681395451,0.0,1,0,0,0,0,1
0.3070335866618264,32,0,0.4088890013400951,5200.802840228969,6,0,1,0,0,1
0.31648263414065836,39,1,0.7160871341233709,3000.0,5,2,1,0,1,1
0.21836612266077804,41,0,0.85945819348972,4475.107995831303,9,0,2,0,1,1
0.9999999,54,0,1003.2318632214943,0.0,4,0,2,0,0,1
0.7407807765290292,59,0,0.4727334597624073,2312.252047794395,11,0,0,0,0,1
0.5791066387827607,38,5,0.4705558763026399,2484.429947041078,14,0,0,0,0,1
0.757023779807247,54,2,0.32384149699531395,11921.157528204276,8,0,2,0,0,1
0.8038143296195572,40,0,0.8887379727690683,2495.8868686560436,12,0,0,0,1,1
0.8018376342895153,28,1,0.1370113271713702,1347.9932195149283,4,0,0,0,0,1
1.0837981863446482,53,0,0.2383170573249801,2375.2234225885304,2,0,0,1,0,1
0.9999999,34,0,0.6085730371909668,3405.2309524077255,4,0,1,0,0,1
0.11597103333357128,26,0,0.1937165515129743,1400.0,3,0,0,0,0,1
0.9999999,28,0,0.2642251676659743,1140.9422222648827,0,0,0,0,0,1
0.5823079865913312,27,0,0.19802214776193167,3407.5787629555675,3,0,0,0,0,1
0.2466637499820282,68,0,0.7546631289796019,10158.757852010574,19,0,2,0,0,1
1.0094936993581447,38,1,700.0724459540241,0.0,3,2,0,2,0,1
0.9594179700213649,28,0,0.2691393027844291,2500.0,8,0,0,0,1,1
0.10413313710292615,45,0,21.46381298931359,0.0,3,0,0,0,0,1
0.8481380870728952,53,0,0.6024446452263319,7500.0,6,0,1,0,0,1
0.48614889372683434,44,0,0.5060735678794952,2200.0,2,0,0,1,1,1
0.7249901020176192,38,2,0.6839473574364227,3000.0,6,0,1,0,2,1
0.7521776421024453,46,0,0.6145062415790392,4717.599877780777,12,0,1,0,1,1
0.1851805140172887,46,0,1.0301354687509097,12374.014024086922,19,0,7,0,0,1
0.9610889100102943,47,0,586.600400189236,0.0,4,1,0,1,0,1
1.0821570062900001,48,0,1326.1776810675733,0.0,4,1,0,1,0,1
0.8279793662436589,35,0,0.25625663178269775,5000.0,5,0,0,0,0,1
0.9999999,37,0,0.053589646753816576,2400.0,1,0,0,0,0,1
0.06617182545322578,41,0,0.25349569382847775,4381.710328018032,7,0,0,0,1,1
0.9936743361524661,29,3,0.3492865513755309,5000.0,11,0,0,0,0,1
0.4736820949478182,82,0,270.72925169018936,0.0,5,1,0,0,0,1
0.9229005030948918,48,0,0.2207699134058741,12958.49895748183,3,2,1,1,0,1
0.9821026759273109,48,0,0.3657696918923535,3742.2275183518564,4,3,0,0,0,1
0.9328810410978408,45,1,0.4598602736585031,2690.2713283139683,6,0,0,0,2,1
0.7057938750522461,38,0,0.47213404913808915,4551.833770839411,10,1,0,0,2,1
0.7220361581307515,31,0,832.1734819216618,0.0,2,0,0,0,1,1
0.06938001730821408,42,0,0.012508954855922502,9862.715985240726,10,0,0,0,1,1
0.1986491461246141,34,1,0.09261821089380687,5243.60380126734,8,0,0,0,1,1
0.4135866597842073,47,0,0.47511675279598925,7416.0,12,0,1,0,1,1
0.7601609727817722,64,0,0.6625547099086027,2669.0864003890447,13,0,0,0,0,1
0.8996048953825331,43,2,0.3708842049737489,13805.57461204941,9,2,1,0,1,1
0.7159801374051733,44,0,0.268050018132275,6200.0,6,1,0,0,0,1
1.0249123292251838,44,1,1.02904605294317,5425.617198946658,6,0,2,0,1,1
1.1046029081266946,48,0,1360.1305704777903,0.0,4,1,0,1,0,1
1.0180157483221115,50,2,0.6161414721304421,4742.880430712159,6,0,1,0,2,1
0.9988743959486779,66,0,0.9324013984030687,4739.700979100276,3,0,0,0,1,1
0.25888427951374166,47,2,0.4955445417663476,4000.0,12,1,2,0,1,1
0.37417329156056434,47,1,0.6547327299571537,1718.9493593792804,5,0,0,0,0,1
0.07793767005744476,41,0,0.3761711427177962,8056.532275667177,11,0,1,0,0,1
0.75886246183333,28,1,0.13747341831242255,6526.531508301138,5,0,0,0,0,1
0.5018360987481953,48,0,0.47987660348696215,4601.017409150956,7,0,1,0,0,1
0.8745508764031695,34,0,0.5903268139832455,2500.0,10,0,0,0,1,1
0.39262635250445693,48,0,0.6699677701193592,4000.0,9,0,2,0,0,1
0.9018448325261414,41,0,0.14966374404775928,5200.0,2,0,0,0,0,1
0.7517348619435424,35,0,0.19956455078723806,3400.0,4,0,0,0,0,1
0.8292368555212647,28,0,0.5449181074476683,2584.654735166537,7,1,0,0,0,1
1.8666418801199232,46,5,0.23144171672953948,1663.7328557457097,1,7,0,5,0,1
0.836104537406066,47,3,0.5046417550318028,10089.096015347714,11,0,1,0,1,1
0.6973329475056232,38,0,0.4822638698837969,3072.5538902028948,8,0,1,0,0,1
1.200865989446913,41,0,0.7206176875084491,3227.09049383571,15,0,1,0,0,1
0.39561072888176707,39,0,0.44201432326953155,1671.0040650447809,7,0,0,0,0,1
0.03305961432687085,39,0,0.03045487405993977,6391.802816197076,3,0,0,0,0,1
0.7086026378927223,52,1,0.5142070203875556,10270.17152906571,12,0,2,0,0,1
0.45134659046156955,52,1,0.31084983953246603,18829.08254390075,10,0,1,1,2,1
0.9820966869822113,47,1,0.603611728423264,6594.325309765436,8,0,0,0,0,1
0.7197763967318588,29,1,0.22098469622451344,1321.1800988856544,6,0,0,0,0,1
0.6127452615879257,34,0,0.7616601686106741,4158.953727091375,5,0,1,0,1,1
0.5032452284126213,53,0,0.5738050397226749,2506.461433299802,8,0,1,0,0,1
0.8067423290044737,44,0,0.5329284112691004,3870.1694954562736,7,1,1,1,1,1
0.6095291955959654,56,0,0.3515097305939878,5899.462780143646,8,0,0,1,1,1
0.839443056714137,41,0,0.8797721513074398,4495.324557834502,15,0,2,0,1,1
0.18182957708731498,57,0,0.42833684549114814,10214.826466301352,13,0,2,0,1,1
0.9992224815123188,24,0,0.00568168197112362,1700.533726661128,0,0,0,0,0,1
1.1620762310880899,52,2,0.6016608283769822,3863.991215520873,9,0,1,2,1,1
0.8737917969931078,33,1,0.2244232119310911,4000.0,7,0,0,0,1,1
0.3824807745404227,45,1,0.290514655249849,6355.641035374701,7,0,0,0,1,1
0.6227730108696459,41,0,0.47813880683484855,5000.658776736376,11,0,1,0,0,1
0.039465581006379175,38,0,0.1308199148376519,9081.607357740279,5,0,0,0,0,1
0.23871824927946803,46,1,0.3686880872660908,6292.210389809042,5,0,0,0,2,1
0.03607975368189996,55,0,0.016932862788599904,6995.317367926599,6,0,0,0,0,1
0.12383174932128464,46,0,0.5888710729149599,2511.204008747125,10,0,0,0,0,1
0.4753322842039377,38,2,0.3837107152473581,1661.0662841177568,6,2,0,2,0,1
0.7910864546599677,78,0,0.5694805219208511,4288.190414925149,11,0,2,0,0,1
0.9623707963531886,50,0,578.1035331466567,0.0,3,1,0,1,0,1
0.9999999,37,0,0.0,0.0,0,0,0,0,2,1
0.7553714729871747,45,1,0.4857839701446591,9000.0,7,0,3,0,0,1
0.764568029548047,44,0,0.5078968832425083,9002.601987587614,6,0,3,0,0,1
1.0354771489133852,39,0,0.2583606936890405,3165.4754919417032,3,1,0,0,0,1
0.8427766262276928,30,0,0.3999267823653261,3073.6830772554235,7,0,0,0,0,1
0.806012373133751,36,0,0.5160275742427951,4333.335951631258,11,0,0,0,0,1
0.8887728503606285,48,0,8.0,0.0,4,0,0,0,0,1
0.05800217826551906,36,0,0.1577748941245654,21669.55750761209,11,0,2,0,1,1
0.4447561640473538,35,0,0.3313880587491538,2902.582073510687,5,0,0,0,0,1
0.9235472389083528,46,2,0.7230524765454792,4566.552793331283,10,3,1,0,0,1
0.827762549994891,52,0,0.47138240005655596,6008.710568025409,8,0,1,0,1,1
0.3628536642304998,56,2,0.4632418119922347,7303.493736226251,3,1,1,0,0,1
0.764641225863943,60,1,0.07581136853648232,2304.5160984318954,5,0,0,0,0,1
0.6720255317536152,43,0,0.36238728382692775,9099.686532382362,5,0,1,0,0,1
0.4744789878507406,41,3,0.3815069109275043,5216.110333408311,8,0,0,1,0,1
1.4425599448672881,34,1,0.17779591200800204,2405.1071141462453,4,3,0,0,0,1
0.9153417813352405,49,2,0.47140622483403155,3500.0,2,1,1,0,0,1
0.1447037679783599,35,0,0.6797650342260513,4626.9663952012315,7,0,1,0,0,1
1.145950461088312,43,0,0.553840066147312,3219.6841228221665,12,0,1,0,0,1
0.5300673123560756,50,1,0.1959008404234145,2308.9462172570948,10,0,0,0,0,1
0.3661923204695609,44,2,0.3466195356185063,8958.394192996779,6,0,1,0,1,1
0.9482587482543237,44,1,0.6752173051281882,4575.354971693951,7,5,1,0,0,1
0.9430575929759392,41,0,0.2340366685122871,8454.529418275091,3,0,0,0,2,1
0.42792591816518577,51,2,0.24414879489670543,17839.23768240995,12,0,2,0,3,1
0.967100424553645,30,1,0.18896929669774576,4000.0,3,8,0,0,0,1
0.9208221181113474,32,2,0.19915455256888742,4000.0,9,0,0,0,0,1
0.5299145219928625,75,1,1465.7119276975618,0.0,6,3,0,0,0,1
0.6553224935225043,47,3,0.36899798996324995,9000.0,7,0,1,0,1,1
0.9999999,25,0,0.141553520187531,4198.486989045545,3,1,0,0,0,1
0.2387384994515541,40,0,1.5811176977980108,2323.547968679856,16,0,1,0,0,1
0.9862134966124955,25,2,0.042101331383526286,8000.0,4,1,0,0,0,1
0.8160469549964127,52,0,0.5513656525284777,3722.2138951385414,10,1,1,0,0,1
0.9999999,33,4,0.25830780795974523,2700.0,2,3,0,3,2,1
0.14154676043185357,37,0,0.07907237885816254,9166.0,4,0,0,0,0,1
0.5458172606323501,28,0,0.08153257436210629,5410.823847388528,5,0,0,0,0,1
0.8675650024722052,35,1,0.7431634590852223,3000.0,7,0,1,0,1,1
0.0796631824237333,55,0,0.5312312659986782,10503.992810929441,11,0,2,0,0,1
0.211219297969235,26,0,0.21275840384954073,1377.8201257792657,4,0,0,0,0,1
0.9809856613472416,43,0,0.34566985367297454,4000.0,6,5,0,0,2,1
0.8444968863315717,49,0,0.32074014593943756,5903.287476801254,9,1,0,1,2,1
1.0495131180902233,40,0,30.073630481211172,0.0,0,1,0,0,0,1
1.0790884941613992,39,3,0.2889609190457491,4500.0,6,0,0,0,2,1
0.9006174428098106,52,1,0.8370172740250811,4304.069863266136,16,0,1,0,0,1
0.5641613460703948,38,0,0.8603251644133165,8500.0,15,0,3,0,1,1
0.943085619585507,39,1,0.41595208507967196,1739.073767008981,4,0,0,0,0,1
0.6501600553613084,39,3,0.653852395322092,2490.1510038816637,14,0,0,0,0,1
0.8657557059934184,32,0,0.4282567314229048,1532.6298006977022,5,0,0,0,0,1
0.18074490548895106,59,0,2192.499930760349,0.0,17,0,1,0,0,1
0.11158800422293257,39,0,0.7495517315377358,8000.0,13,0,3,0,1,1
0.7546692280672094,31,0,0.09352301110641464,6524.782593462409,7,0,0,0,1,1
0.8639564752882521,58,1,0.16523066274814335,6173.923395582851,6,1,0,0,0,1
0.16610647096458903,43,0,0.30099685868782744,10234.98346508981,11,0,2,0,2,1
0.9999999,35,0,227.5192093922401,0.0,4,1,0,0,0,1
0.8426256314193984,50,0,0.2774252232875102,8429.437925860488,5,1,0,0,1,1
0.5559949870822825,27,1,52.20035913883076,0.0,2,0,0,0,0,1
0.9180386322129469,51,0,0.6069236986404213,4718.224750050897,3,0,0,0,1,1
1.1640382511365124,41,2,737.193065331586,0.0,4,0,0,1,0,1
0.9451019359405244,30,0,1.1046725816152503,2210.9394289863703,9,0,1,0,0,1
0.8216744147085451,32,0,0.24201320027158782,3300.0,9,0,0,0,1,1
0.9382780562921155,54,0,0.6884158611360265,4723.601905993565,3,0,0,0,1,1
0.998356969543231,57,3,3237.7562449774364,0.0,19,0,0,0,0,1
0.6204710428382123,59,0,0.3685611938889881,3272.2183423753995,8,1,0,0,1,1
0.9999999,74,0,181.05756085351385,0.0,0,0,0,0,0,1
0.23970136574197903,70,0,0.1769574252643658,3471.657042219212,13,0,0,0,0,1
0.9305609922745217,42,0,0.20446683295380969,3914.660501336688,8,0,0,0,0,1
0.07194846054844008,40,0,921.5567503946293,0.0,3,1,1,0,0,1
0.04020755732436693,37,0,0.46096750022602817,3000.0,6,0,0,0,1,1
0.45411153065269544,35,0,0.44446532867626837,5196.890948289942,6,0,1,0,1,1
0.0340031095636919,44,1,21.0,0.0,3,0,0,0,0,1
0.7899211039451769,43,0,0.6204000590943143,5000.0,7,0,1,0,0,1
0.45603091399710144,58,1,0.466145182945098,10041.039441674646,13,0,2,0,0,1
0.9908383675183592,41,1,709.0902054334978,0.0,3,6,0,0,0,1
0.1246326935450531,53,0,0.16218037535518165,5846.1297747210665,5,0,0,0,1,1
0.9368196435178109,46,1,0.6795700319076221,4581.607476329995,7,5,1,0,0,1
0.9985543066526854,63,1,0.9605089516088533,2836.319664238202,5,0,0,0,1,1
0.09854707465355006,58,0,0.1529933076165414,9007.497196440365,7,0,1,0,0,1
0.31170285124468794,60,0,0.5565336474775955,6701.7906516948315,8,0,1,0,0,1
0.8956098133210085,45,3,2775.846493667354,0.0,8,1,1,1,0,1
0.6819598602702284,32,0,0.6592450633014842,3203.8187417404242,11,0,1,0,1,1
0.8724866068049847,53,0,0.8629848758646832,8353.946640315678,10,0,4,0,1,1
0.6515913499627065,33,0,0.7252731434213958,3687.5599804048966,7,3,0,0,1,1
0.7791765391904386,36,0,885.3638105524265,0.5757672529125807,13,0,1,0,1,1
0.8608031778835121,29,0,0.09624197405447488,1363.4684567952502,2,0,0,0,0,1
0.7251455671824365,32,0,0.41095295189146935,5442.767473514423,10,0,0,0,1,1
0.30796402133004586,69,3,0.23046850442487965,5478.588050890666,8,3,1,2,1,1
0.3719824803736117,50,0,0.3341133450779951,5833.0,11,0,0,1,1,1
0.8291274324674989,45,0,0.3406815466270703,20067.78379903629,14,0,2,0,2,1
0.9974017258501546,48,3,1.1793136472894834,2500.0,5,0,2,0,0,1
0.5575440454253899,73,0,0.35207033890218575,1958.0963074627055,6,0,0,0,0,1
0.39242791400243493,52,1,0.3170067063868943,10019.670543144657,7,0,1,0,1,1
0.2869302735034098,47,0,1.5965437881121767,12261.63102513957,23,0,10,0,1,1
0.7036477671212331,33,0,0.54459048918273,4166.653309255364,3,0,1,0,2,1
1.1462565336271695,40,0,0.781005175234799,3231.0919432422934,16,0,1,0,1,1
1.0317227871464207,24,8,22.855993801358878,0.0,0,8,0,8,0,1
0.9914250020365009,43,0,1.0867572038284141,0.0,0,1,0,0,0,1
0.0003852768504861757,34,0,0.46214090241060923,5901.238072035953,9,0,2,0,1,1
1.0699157735263634,57,1,0.21930581789180176,6179.366261073755,6,0,0,0,1,1
0.9999999,61,0,164.98282446348557,0.0,0,2,0,0,0,1
0.5214879638604619,44,0,0.6263941269212816,2308.4296211292817,12,0,0,0,0,1
0.7133855761589197,49,2,0.36879197151319065,5969.681633136634,5,0,1,0,0,1
0.9264637704980205,44,0,907.3071491524942,0.4277140339002319,6,0,1,0,0,1
0.5257400974864507,51,1,0.5875891493796083,13605.292953032744,14,1,3,0,3,1
0.6868595511058988,43,0,0.3841801265415776,9085.48748395478,5,0,1,0,0,1
0.9227199220199934,30,0,0.44397249686096396,2600.0,7,0,0,0,0,1
0.9420502201111605,52,0,1.3931555889316694,3787.6738129674045,13,0,5,0,0,1
0.9929392445969103,47,0,0.0541502212701519,7281.4286337391395,2,1,0,0,1,1
0.9781468243110015,40,1,0.7542500645849293,3566.0240974343974,7,0,2,0,0,1
0.9947421217835726,41,3,0.5850909093903078,5200.0,6,0,1,1,0,1
1.5149686304708454,34,1,476.1940801543272,0.0,3,0,0,0,0,1
0.9848265692498845,49,2,2051.809088567906,0.0,5,1,1,1,0,1
1.3869576762732798,31,1,455.8894074095012,0.0,2,1,0,0,0,1
0.07764220722977287,69,0,0.14473136852666427,3399.301220065054,8,2,0,0,0,1
0.6960886211459753,35,4,0.40252994256701485,2489.179501887393,12,0,0,0,0,1
0.15515261711290307,44,0,0.23345641939778788,4357.466818487271,7,0,0,0,1,1
0.8608484098293285,37,2,1.551370266749413,4000.0,15,0,2,0,1,1
0.539961842480365,62,0,0.5408049512980109,14407.077393979098,17,0,3,0,1,1
0.40399671875686943,46,0,0.3742131664889716,6368.456662651768,7,0,1,0,1,1
0.6578444804479904,47,1,0.29132916525064934,4565.072677737117,8,0,0,1,3,1
0.7311876610810129,44,0,0.2927214531974069,3884.675898040136,7,1,0,1,1,1
0.20300029556879148,47,0,0.6600787751184408,2510.5461732899153,9,1,1,0,0,1
0.9999999,34,0,0.44661296752002244,1160.9717011200078,1,0,0,0,0,1
0.9729711757883176,29,0,0.27907612841387575,2502.1495133637977,7,0,0,0,1,1
1.1444454500464687,45,0,0.4933130595310934,1362.6984550959094,4,2,0,2,1,1
0.9999999,46,0,129.24295337028525,0.0,1,1,0,0,0,1
0.995953212047448,50,0,0.04048929726300409,6206.1752981189975,3,1,0,0,0,1
0.23261324088505553,35,0,0.4871871595190257,3500.0,4,0,1,0,1,1
0.4349976471416331,55,0,0.6183174850496123,4371.754272876575,10,0,2,0,0,1
0.8464917957031243,34,0,0.33158058029000104,2494.572568362649,4,0,0,0,0,1
0.5913841218058851,50,1,0.3734961202103033,10381.264749629085,10,0,2,0,1,1
0.37158838826619556,33,0,0.3020240868095744,2904.7894849333506,5,0,0,0,0,1
0.6492937233518499,40,1,0.20932153404754325,4126.724955172114,6,0,0,0,0,1
0.6767532146307577,39,0,0.4478790845707977,5000.0,11,0,0,0,0,1
0.6088589956981638,62,0,1277.2694174532055,0.0,5,0,0,0,0,1
0.9247009261743426,48,0,0.35412971406655364,4706.565834725638,6,0,0,0,1,1
0.42269507538293094,35,1,0.03377413134511713,8057.170094327127,5,0,0,0,0,1
0.732648046325741,53,1,0.7582330461775464,4689.517336632381,12,0,1,0,1,1
0.9069431748083625,44,0,0.2652799063787954,6160.292167422114,7,0,0,0,1,1
1.1030381879983249,53,1,0.22289451387246378,6200.0,4,0,0,0,0,1
